,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15
1872,N,False,22.51,21.962,22.304,22.895,22.376,22.377,22.561,22.279,21.607,21.603,21.194,21.385,23.701,23.224,22.078
1873,N,False,32.524,35.034,34.392,33.823,33.517,10.047,9.8942,12.543,10.794,9.8197,7.579,8.452,18.278,18.183,16.88
1874,N,False,46.716,44.732,45.894,47.821,43.419,45.96,46.85,43.249,43.456,41.996,48.354,51.429,50.071,57.817,53.528
1875,N,False,42.813,0.0,0.0,0.0,0.0,0.0,7.3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,N,False,14.361,14.162,14.243,14.382,14.458,14.257,13.93,14.501,14.409,14.457,14.598,14.686,14.833,14.251,8.62
1877,N,False,0.0,0.0,185.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,N,False,95.327,94.941,95.18,96.724,96.772,97.292,95.565,94.651,92.833,92.406,91.013,91.003,90.451,88.441,88.187
1879,N,False,42.499,0.0,0.0,0.0,17.951,0.0,17.105,16.598,16.848,17.607,0.0,0.0,0.0,0.0,17.801
1880,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,N,False,34.534,34.426,34.989,35.207,34.935,32.434,31.113,31.661,34.554,30.377,21.279,33.892,40.031,40.756,35.65
1882,N,False,34.534,34.426,34.989,35.207,34.935,32.434,31.113,31.661,34.554,30.377,21.279,33.892,40.031,40.756,35.65
1883,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,N,False,2.3697,2.3488,2.4083,2.2993,2.2815,2.2933,0.0,0.0,0.0,0.0,0.0,2.4523,2.4631,2.583,2.5059
1885,N,False,43.199,43.803,43.905,43.988,44.413,44.798,44.562,45.97,46.39,47.177,46.796,46.274,45.509,45.608,45.695
1886,N,False,32.554,31.158,30.184,31.637,32.853,31.828,32.276,30.377,4.3193,3.9683,3.884,28.593,29.658,3.5973,28.972
1887,N,False,34.608,35.435,34.761,35.569,38.178,39.084,38.997,40.48,40.847,38.843,37.145,34.947,36.802,35.86,36.09
1888,N,False,10.12,10.23,10.339,10.151,10.233,10.168,10.087,10.19,10.112,9.9777,0.0,10.186,10.227,10.477,10.477
1889,N,False,43.515,43.866,43.658,43.69,43.306,42.897,42.75,42.955,43.587,43.679,43.594,43.761,44.523,44.126,44.21
1890,N,False,138.04,137.26,138.04,137.83,137.74,136.48,136.17,137.77,136.42,137.6,139.84,139.24,139.6,138.34,141.27
1891,N,False,49.141,51.878,54.926,0.0,54.011,0.0,0.0,52.013,51.418,0.0,52.88,53.71,52.137,57.325,0.0
1892,N,False,142.73,142.58,141.08,144.33,144.34,144.18,143.13,143.83,143.57,144.11,144.79,145.56,142.85,142.9,143.35
1893,N,False,142.73,142.58,141.08,144.33,144.34,144.18,143.13,143.83,143.57,144.11,144.79,145.56,142.85,142.9,143.35
1894,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,N,False,13.056,13.273,13.204,13.193,13.162,13.179,13.211,13.217,13.037,13.179,13.389,13.477,13.59,13.649,13.595
1898,N,False,44.32,45.077,37.997,42.683,44.924,6.3433,40.285,38.914,36.958,36.154,30.41,26.962,26.179,27.017,27.682
1899,N,False,19.808,19.882,20.007,20.012,29.276,20.201,19.73,19.759,19.804,29.06,28.503,29.072,28.967,28.36,28.918
1900,N,False,18.269,18.866,13.28,18.304,17.316,16.549,16.19,11.922,12.238,12.531,12.891,17.796,13.155,12.988,12.896
1901,N,False,0.0,0.0,0.0,0.0,55.995,0.0,0.0,0.0,0.0,55.133,55.817,53.436,54.91,0.0,55.449
1902,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,N,False,39.971,39.038,40.861,41.776,43.422,44.142,49.182,46.219,41.316,42.592,43.488,42.43,43.847,42.539,44.759
1905,N,False,16.686,16.826,16.538,16.565,16.485,16.458,16.404,16.605,16.399,16.555,16.435,16.705,16.784,16.713,16.795
1906,N,False,20.278,19.727,20.968,19.751,18.728,19.284,19.293,18.652,18.619,18.938,19.933,19.505,20.189,21.353,22.149
1907,N,False,26.512,26.757,26.477,26.441,26.816,26.285,26.685,26.668,26.402,26.808,26.776,27.581,27.407,27.129,27.011
1908,N,False,22.701,22.163,22.422,22.874,22.747,22.565,22.97,22.844,23.191,22.989,22.695,22.924,23.192,22.809,22.737
1909,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,N,False,0.0,0.0,0.0,0.0,0.0,0.0,16.305,16.663,16.795,17.182,17.513,18.771,0.0,0.0,19.964
1911,N,False,50.528,50.202,52.909,53.351,51.816,50.883,55.627,53.218,54.161,52.234,52.745,53.527,50.132,54.582,51.101
1912,N,False,23.269,21.804,12.618,8.4426,10.384,11.577,12.896,22.317,22.784,23.047,24.104,22.774,23.937,23.607,23.202
1913,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,N,False,55.593,36.21,72.252,72.698,66.77,64.873,70.161,66.569,65.142,19.949,17.758,20.992,21.988,20.009,17.984
1918,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,N,False,6.8576,6.8952,7.3095,7.4027,7.1767,7.5518,7.2488,7.1344,7.2898,6.8952,6.9365,7.1037,7.0608,6.4304,7.0304
1920,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,N,False,64.506,67.887,65.324,53.007,60.964,58.396,58.211,58.583,56.111,68.319,64.556,66.174,63.64,65.421,74.18
1923,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,N,False,46.019,46.786,46.491,46.537,48.993,47.256,46.572,46.7,46.987,47.661,47.798,48.212,47.373,48.577,48.146
1926,N,False,27.254,27.238,27.14,27.407,27.473,27.124,27.325,27.194,26.927,27.189,26.95,27.357,27.44,27.302,27.473
1927,N,False,27.254,27.238,27.14,27.407,27.473,27.124,27.325,27.194,26.927,27.189,26.95,27.357,27.44,27.302,27.473
1928,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,N,False,5.8711,3.0901,3.1792,3.3575,1.8149,1.9536,1.7465,1.8626,2.2005,0.0,2.7302,2.3155,1.9686,2.4006,2.5998
1930,N,False,1.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,N,False,12.676,15.549,14.326,13.367,13.324,14.04,11.634,11.548,10.882,29.571,18.279,15.794,16.08,15.922,10.984
1932,N,False,14.384,14.311,14.363,14.336,14.265,14.333,14.171,14.347,14.336,14.33,14.212,14.076,14.076,14.06,13.97
1933,N,False,25.663,62.003,62.517,64.311,63.116,63.231,62.367,63.868,63.342,58.679,60.315,60.959,63.81,64.797,64.65
1934,N,False,40.689,40.796,40.182,40.177,41.185,41.791,41.01,40.155,40.33,39.873,39.102,39.524,38.517,37.247,38.685
1935,N,False,25.663,62.003,62.517,64.311,63.116,63.231,62.367,63.868,63.342,58.679,60.315,60.959,63.81,64.797,64.65
1936,N,False,27.684,27.505,27.519,27.879,27.778,27.619,28.006,27.582,27.514,27.272,27.393,27.102,26.993,26.749,26.618
1937,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,N,False,7.4426,7.0694,7.0674,7.3768,7.1213,7.1597,7.0713,6.9043,6.8429,6.1818,6.2896,6.38,6.4317,6.51,6.1975
1939,N,False,42.557,42.764,42.527,42.885,42.369,42.886,42.417,42.092,41.632,41.908,42.417,41.852,42.114,42.442,41.739
1940,N,False,71.649,72.038,77.417,77.585,82.397,79.273,79.246,78.763,82.774,75.159,92.776,83.052,79.955,86.952,85.339
1941,N,False,15.468,16.1,16.124,16.245,16.168,16.584,16.38,16.102,16.0,16.682,16.942,17.504,17.589,16.68,17.737
1942,N,False,47.748,47.879,47.579,47.317,47.72,47.962,48.039,47.517,47.375,47.476,47.098,47.358,47.068,47.489,47.157
1943,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,N,False,0.0,0.0,0.0,0.0,0.0,0.0,2.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,N,False,55.846,56.007,55.952,56.038,55.994,56.104,56.336,56.273,56.562,56.579,56.995,56.405,56.689,56.887,56.846
1946,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,N,False,39.785,40.197,37.982,42.048,43.128,44.081,41.224,43.549,47.158,43.928,42.435,42.63,47.184,4.6861,4.4854
1949,N,False,0.0,0.0,73.405,68.362,0.0,69.724,56.564,0.0,0.0,65.286,67.982,0.0,0.0,0.0,0.0
1950,N,False,44.33,45.624,44.842,42.362,42.671,42.287,43.345,42.507,42.811,44.378,45.07,45.364,46.251,45.817,45.926
1951,N,False,0.0,2.3614,2.3614,2.6481,2.398,2.4562,2.5635,2.7871,3.0863,3.4864,3.6007,3.1513,3.3774,3.7593,0.0
1952,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,N,False,37.508,37.685,38.444,35.77,37.504,37.456,37.65,37.901,37.766,39.615,37.377,38.386,36.369,36.733,37.735
1954,N,False,31.77,15.936,15.448,15.098,14.715,13.701,15.382,33.106,16.237,16.474,16.276,15.419,16.981,18.153,0.0
1955,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,N,False,2.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1185,0.0,0.0,0.0,0.0,0.0
1957,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,N,False,41.243,43.03,43.177,39.874,38.865,38.75,38.834,39.793,39.131,38.708,39.726,39.726,39.726,40.246,41.909
1962,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,N,False,2.7954,3.1817,0.0,2.8184,0.0,0.0,0.0,0.0,2.6447,0.0,0.0,0.0,0.0,0.0,0.0
1964,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,N,False,15.023,15.017,15.524,15.555,15.161,15.205,15.255,15.708,15.304,15.394,15.139,15.438,15.327,15.186,15.039
1966,N,False,23.099,23.122,23.185,22.905,22.985,23.257,23.075,22.679,22.465,22.791,22.739,22.695,22.694,22.979,22.888
1967,N,False,10.597,10.367,10.291,10.284,10.464,10.374,10.481,10.435,10.324,10.212,10.314,10.179,10.12,10.256,10.403
1968,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,N,False,26.703,4.0808,4.0863,3.8028,3.8209,3.9672,4.07,3.9068,3.9476,4.0892,3.9606,5.1955,28.907,29.206,29.802
1974,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,N,False,25.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.71,0.0
1976,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,N,False,0.0,38.84,39.677,0.0,0.0,0.0,0.0,36.33,36.337,0.0,0.0,0.0,0.0,0.0,0.0
1978,N,False,0.0,0.0,0.0,0.0,0.0,0.0,2.7039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,N,False,40.717,42.341,42.854,44.203,43.21,43.027,43.604,44.145,42.413,42.493,42.055,41.589,44.056,0.0,42.675
1980,N,False,14.83,15.23,15.723,15.57,15.87,16.794,16.894,17.858,17.016,17.701,18.186,17.877,17.644,17.505,17.385
1981,N,False,35.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,N,False,96.353,97.169,99.41,99.986,101.72,100.6,103.03,99.427,101.16,99.632,96.786,95.805,98.654,99.119,99.517
1985,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,N,False,32.87,33.131,31.309,30.485,31.757,32.717,35.334,33.865,36.947,34.876,36.808,39.242,37.229,36.079,36.449
1987,N,False,21.307,21.245,21.372,20.716,20.906,21.009,20.779,20.508,20.443,20.699,20.121,20.217,19.821,20.165,19.887
1988,N,False,19.374,19.203,20.277,19.268,19.167,19.28,19.544,19.489,19.642,19.557,19.847,21.026,22.238,21.58,21.377
1989,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,N,False,8.2765,9.5332,7.8725,9.2486,0.0,61.028,55.833,0.0,60.045,60.654,56.975,52.528,48.983,39.126,52.18
1991,N,False,5.2359,0.0,5.2143,5.1507,0.0,0.0,0.0,0.0,5.1928,0.0,5.5618,5.6889,5.4699,5.6444,5.651
1992,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,N,False,11.753,12.152,12.533,12.487,12.123,12.033,12.407,12.407,13.576,13.35,13.203,13.608,13.043,13.398,13.356
1996,N,False,18.681,18.757,18.943,18.964,19.297,19.314,19.204,19.172,19.139,19.809,19.698,20.088,20.253,20.073,19.775
1997,N,False,39.358,36.905,41.328,43.514,39.787,37.809,35.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,N,False,2.5647,2.7107,2.6357,2.494,3.3524,3.7764,3.6291,3.6811,3.3038,3.4553,3.4386,3.3336,3.4332,2.9517,3.195
1999,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,N,False,26.162,26.608,26.842,26.879,27.182,27.25,26.966,26.991,26.729,27.301,27.153,26.864,26.973,27.257,27.454
2001,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,N,False,11.275,11.097,11.0,11.194,11.411,11.378,11.236,11.143,11.227,11.0,11.065,11.44,11.666,11.379,11.409
2005,N,False,18.411,18.577,18.344,18.704,18.325,18.303,18.666,18.156,18.487,18.699,18.174,18.576,18.076,18.25,18.797
2006,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,N,False,43.297,43.74,43.725,43.685,42.767,43.358,43.576,43.624,43.646,44.181,44.227,43.953,44.156,44.236,43.847
2009,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,N,False,0.0,0.0,0.0,0.0,0.0,2.8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,N,False,50.762,43.598,49.943,52.587,48.475,49.333,0.0,0.0,0.0,0.0,0.0,43.969,45.067,0.0,0.0
2015,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,N,False,18.028,17.787,17.677,17.381,17.209,16.692,16.842,16.636,16.379,16.403,16.516,16.138,16.133,16.293,16.238
2019,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,N,False,23.112,23.192,22.778,23.258,23.287,22.759,22.438,22.261,22.155,22.865,23.533,23.241,23.236,24.098,24.117
2021,N,False,61.869,65.731,65.884,70.845,73.688,78.795,0.0,0.0,0.0,0.0,6.6992,0.0,0.0,0.0,0.0
2022,N,False,169.17,175.54,183.97,185.79,186.71,182.44,182.74,184.27,175.98,183.91,183.99,181.65,189.74,195.87,196.75
2023,N,False,10.438,4.3735,10.969,4.8103,3.9412,4.1892,4.1533,4.0458,4.9133,4.6633,5.065,4.9362,4.8878,4.5508,5.0835
2024,N,False,19.083,20.064,20.374,7.7588,20.223,20.611,22.162,23.049,7.3101,22.527,22.394,5.9815,6.1733,6.0696,5.9795
2025,N,False,3.7627,3.9961,4.2791,4.2232,4.1694,4.494,4.7064,3.9702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,N,False,6.7333,6.9496,6.7885,6.8022,6.867,6.714,6.8697,6.8646,6.8055,6.783,7.0749,7.0535,7.0455,7.171,7.1679
2028,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,N,False,30.364,32.746,34.94,37.645,36.809,35.927,35.744,34.105,33.435,36.277,35.215,34.816,34.16,35.039,35.461
2030,N,False,20.568,17.542,18.271,18.226,18.629,18.979,18.609,18.525,17.123,16.069,15.509,16.424,16.563,16.72,17.963
2031,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,N,False,2.9665,3.2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,N,False,2.2197,2.2505,0.0,2.2257,2.2761,2.2696,2.2568,2.3503,2.3229,2.3297,2.2826,2.2442,1.9329,1.9478,2.0419
2034,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,N,False,3.6332,3.3841,0.0,2.8521,3.2731,3.8049,0.0,0.0,0.0,0.0,3.3841,2.8521,2.8521,2.9456,2.8521
2036,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,N,False,0.0,0.0,0.0,0.0,0.0,0.0,11.408,10.877,10.802,11.191,10.361,10.865,10.641,0.0,0.0
2038,N,False,30.689,30.766,30.843,30.477,30.898,29.961,30.856,30.507,30.821,30.435,30.736,30.751,31.574,31.531,31.986
2039,N,False,23.544,23.42,23.408,23.484,23.268,23.466,23.838,23.453,23.125,23.301,23.478,23.388,22.652,23.14,22.917
2040,N,False,138.73,137.65,137.66,141.11,138.56,136.37,140.36,140.55,141.87,146.09,147.12,143.27,145.37,140.54,144.6
2041,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,N,False,33.54,32.553,33.16,35.324,28.221,37.587,38.818,38.062,38.268,38.281,39.621,36.96,37.873,38.388,39.489
2043,N,False,26.175,26.643,26.931,26.69,27.232,27.628,28.538,28.751,28.971,29.946,31.301,32.186,32.514,32.98,34.688
2044,N,False,195.06,204.31,209.41,204.31,202.65,199.51,213.48,197.29,220.98,198.37,212.73,210.88,187.64,181.86,194.2
2045,N,False,14.532,13.822,14.532,14.532,13.625,13.624,14.208,13.625,14.541,14.683,14.735,14.579,15.593,15.419,14.843
2046,N,False,24.544,23.867,24.553,24.291,24.523,23.861,24.572,23.511,22.473,22.839,22.822,22.649,23.243,23.91,25.237
2047,N,False,23.402,23.988,24.745,24.345,24.642,24.95,25.651,25.719,26.185,27.032,27.361,26.261,26.563,27.023,27.091
2048,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,N,False,6.2196,6.239,6.1659,6.603,6.9943,6.609,6.8238,6.3657,5.0626,5.0706,5.085,5.1366,5.1263,5.1909,5.1658
2050,N,False,37.591,35.149,37.01,36.569,36.226,34.703,39.936,43.306,41.872,37.856,38.398,38.147,41.913,45.214,42.672
2051,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,N,False,39.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3289,7.9957,7.6332,6.96,5.2521,7.3387
2053,N,False,14.5,14.814,14.788,14.791,14.488,14.837,14.833,14.758,14.658,14.512,14.727,14.466,14.483,14.559,14.951
2054,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,N,False,37.726,39.292,38.288,38.576,41.123,40.324,37.68,38.735,40.347,39.686,44.025,40.304,38.756,38.902,37.5
2056,N,False,2.5857,3.5909,3.5343,3.155,3.5922,3.5722,3.5593,3.0737,3.2802,3.5512,3.5139,3.0678,3.0626,34.648,36.013
2057,N,False,47.47,47.416,47.627,47.411,48.088,48.043,47.459,47.641,47.505,47.689,47.546,47.698,47.684,47.621,47.376
2058,N,False,30.672,31.542,33.131,33.534,34.698,0.0,35.782,37.436,0.0,37.304,0.0,38.741,0.0,0.0,0.0
2059,N,False,20.554,20.466,20.359,20.542,20.984,20.934,21.069,21.38,21.439,21.544,21.367,22.11,22.802,22.817,22.799
2060,N,False,17.04,16.67,16.696,15.94,16.565,16.25,15.93,15.989,16.152,16.523,16.539,16.642,16.554,16.606,16.533
2061,N,False,19.843,19.025,18.898,18.741,18.558,18.585,19.661,18.94,19.127,19.532,19.802,18.029,19.82,19.09,18.889
2062,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,N,False,0.0,0.0,0.0,0.0,0.0,0.0,34.802,35.874,35.624,36.046,36.307,33.931,34.594,34.594,35.874
2065,N,False,17.152,17.094,17.777,18.051,18.196,18.186,18.247,18.163,18.297,17.965,17.892,17.926,17.83,17.813,17.749
2066,N,False,31.07,30.737,30.998,31.045,31.088,30.797,31.328,31.158,30.971,30.844,30.967,30.818,30.755,30.92,30.34
2067,N,False,15.205,14.839,14.405,14.465,14.545,14.656,14.297,14.285,14.338,14.704,14.552,14.78,14.676,15.509,15.28
2068,N,False,0.0,2.7163,0.0,0.0,2.9409,3.0707,2.896,2.8118,2.6743,2.7034,2.7411,2.7488,2.3635,2.5391,0.0
2069,N,False,8.9103,8.9459,9.023,9.005,8.9949,8.9917,9.0822,9.1165,9.0347,9.1052,8.9693,8.9536,8.9245,8.9361,8.9435
2070,N,False,12.549,13.335,13.335,14.109,12.694,14.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,N,False,0.0,3.1147,3.1005,3.1099,3.1228,3.1323,3.1552,3.17,0.0,0.0,0.0,0.0,0.0,3.2231,3.1111
2073,N,False,2.7167,2.7319,2.7711,2.8086,2.658,2.8309,2.9723,3.11,3.1235,2.887,2.8466,2.8271,3.099,2.5887,2.9851
2074,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
