,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,before_coincident_flare,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,expected_timepoint,observed_timepoint,time_difference
1337,2010-05-03 09:48:00,not applicable,not applicable,11065.0,N,0.0,False,False,4.1023,61.567,28.71,51.098,135.06,132.38,0.37314,-0.0029727,1663.9,22.309,0.0,275060000000.0,1.7391,3.0494e+21,51.558,1198500000000.0,8.2147e+20,0.0,0.0,0.0,2010-05-02 13:48:00,2010-05-02 13:48:00,0 days 00:00:00
1338,2010-05-06 15:48:00,not applicable,not applicable,11070.0,N,0.0,False,False,12.278,36.972,42.828,87.409,159.73,160.34,-0.48601,-0.012697,3070.4,27.18,0.0,591240000000.0,13.133,3.943e+21,57.708,1139600000000.0,6.3414e+20,0.0,0.0,0.0,2010-05-05 19:48:00,2010-05-05 19:48:00,0 days 00:00:00
1339,2010-05-08 21:48:00,not applicable,not applicable,11071.0,N,0.0,False,False,1.7269,32.779,33.109,74.039,156.03,154.7,-0.56375,0.0020632,2739.9,23.226,0.0,252850000000.0,3.3453,3.0456e+21,43.207,801350000000.0,6.1024e+20,0.0,0.0,0.0,2010-05-08 01:48:00,2010-05-08 01:48:00,0 days 00:00:00
1340,2010-06-03 06:00:00,not applicable,not applicable,11073.0,N,0.0,False,False,3.373,120.24,33.346,66.248,134.49,130.37,0.40052,0.0031319,2058.2,23.108,0.0,233420000000.0,4.5497,2.9439e+21,48.288,1070900000000.0,6.5409e+20,0.0,0.0,0.0,2010-06-02 10:00:00,2010-06-02 10:00:00,0 days 00:00:00
1341,2010-05-30 18:00:00,not applicable,not applicable,11074.0,N,0.0,False,False,8.3633,46.091,30.603,48.884,107.93,108.32,-0.1036,-0.0024973,2170.2,23.677,0.0,715600000000.0,5.4942,9.6524e+21,135.03,2571500000000.0,2.2803e+21,0.0,0.0,0.0,2010-05-29 22:00:00,2010-05-29 22:00:00,0 days 00:00:00
1342,2010-06-18 12:48:00,not applicable,not applicable,11083.0,N,0.0,False,False,8.2189,46.27,38.421,58.252,122.57,122.6,1.1951,-0.011479,1757.6,28.135,2.352,569770000000.0,13.547,1.6713e+21,30.738,758800000000.0,3.5994e+20,0.0,0.0,0.0,2010-06-17 16:48:00,2010-06-17 16:48:00,0 days 00:00:00
1343,2010-06-28 18:00:00,not applicable,not applicable,11085.0,N,0.0,False,False,1.67,83.939,28.756,56.894,137.81,135.1,1.1089,0.0013244,1700.2,21.866,2.014,759860000000.0,3.0928,2.8473e+21,52.821,1194100000000.0,7.5155e+20,0.0,0.0,0.0,2010-06-27 22:00:00,2010-06-27 22:00:00,0 days 00:00:00
1344,2010-07-13 15:36:00,not applicable,not applicable,11088.0,N,0.0,False,False,7.2348,34.139,29.538,65.881,152.72,150.68,0.045357,0.0081199,2362.9,20.66,0.0,549080000000.0,1.0101,2.7959e+21,44.974,853670000000.0,6.6595e+20,0.0,0.0,0.0,2010-07-12 19:36:00,2010-07-12 19:36:00,0 days 00:00:00
1345,2010-07-27 15:36:00,not applicable,not applicable,11090.0,N,0.0,False,False,0.16484,64.979,27.298,44.163,119.49,117.29,0.2147,-9.0971e-05,1670.0,23.573,2.0344,210970000000.0,2.8146,4.0187e+21,66.764,1563100000000.0,1.0487e+21,0.0,0.0,0.0,2010-07-26 19:36:00,2010-07-26 19:36:00,0 days 00:00:00
1346,2010-08-30 05:24:00,not applicable,not applicable,11104.0,N,0.0,False,False,15.781,101.01,30.648,51.014,126.38,125.92,1.0922,0.0066983,1679.2,24.096,0.0,1421900000000.0,3.6503,5.2539e+21,99.137,2462800000000.0,1.3035e+21,0.0,0.0,0.0,2010-08-29 09:24:00,2010-08-29 09:24:00,0 days 00:00:00
1347,2010-10-15 19:36:00,not applicable,not applicable,11114.0,N,0.0,False,False,3.7094,36.186,30.033,55.388,139.31,138.68,-0.31811,0.0020934,2304.0,23.977,0.0,294890000000.0,5.9255,5.4219e+21,78.753,1554400000000.0,1.2131e+21,0.0,0.0,0.0,2010-10-14 23:36:00,2010-10-14 23:36:00,0 days 00:00:00
1348,2010-10-18 21:48:00,not applicable,not applicable,11116.0,N,0.0,False,False,19.038,36.233,37.418,106.28,183.14,182.7,0.38932,-0.029517,4133.6,23.778,0.0,621680000000.0,8.8372,3.5408e+21,52.746,840290000000.0,5.297e+20,0.0,0.0,0.0,2010-10-18 01:48:00,2010-10-18 01:48:00,0 days 00:00:00
1349,2010-10-23 06:00:00,not applicable,not applicable,11118.0,N,0.0,False,False,3.2526,66.82,30.745,45.706,113.55,111.98,-0.043565,0.0024791,1814.6,26.044,0.0,173150000000.0,5.564,3.1617e+21,59.527,1478800000000.0,7.1167e+20,0.0,0.0,0.0,2010-10-22 10:00:00,2010-10-22 10:00:00,0 days 00:00:00
1350,2010-11-08 20:36:00,not applicable,not applicable,11122.0,N,0.0,False,False,6.2551,91.604,49.837,102.71,159.25,156.72,1.0297,-0.0027303,7122.7,33.308,2.2317,1218600000000.0,19.991,2.1671e+22,161.07,2664500000000.0,1.7541e+21,190.3,260.97,32.645,2010-11-08 00:36:00,2010-11-08 00:36:00,0 days 00:00:00
1351,2010-12-26 12:48:00,not applicable,not applicable,11136.0,N,0.0,False,False,16.874,53.869,28.446,51.242,124.47,124.93,-0.85339,0.0058065,2341.9,21.902,0.0,1261400000000.0,2.7185,9.0383e+21,128.71,2300800000000.0,2.2041e+21,93.021,26.995,50.055,2010-12-25 16:48:00,2010-12-25 16:48:00,0 days 00:00:00
1352,2010-12-27 21:12:00,not applicable,not applicable,11137.0,N,0.0,False,False,6.436,96.287,33.715,70.229,151.39,150.99,1.1148,-0.0041072,2045.2,23.071,0.0,888810000000.0,5.6796,4.2561e+21,97.825,1913200000000.0,1.0247e+21,0.0,0.0,0.0,2010-12-27 01:12:00,2010-12-27 01:12:00,0 days 00:00:00
1353,2011-01-09 20:24:00,not applicable,not applicable,11143.0,N,0.0,False,False,2.9252,137.49,32.173,66.841,147.21,145.37,1.1861,-0.0017167,2052.7,23.416,0.0,1028000000000.0,3.9906,4.6453e+21,86.119,1789700000000.0,1.0724e+21,0.0,0.0,0.0,2011-01-09 00:24:00,2011-01-09 00:24:00,0 days 00:00:00
